Name,a332577,a332581,a332585,a332589,a332593,a332597,a332601,a332469,a332477,a332481,a332485,a332489,a332353,a332361,a332365,a332369,a332373,a332241,a332245,a332249,a332253,a332257,a332261,a332265,a332129,a332133,a332137,a332141,a332145,a332149,a332153,a332633,a332637,a332641,a332645,a332649,a332653,a332657,a332525,a332529,a332533,a332537,a332541,a332545,a332409,a332413,a332417,a332421,a332429,a332297,a332301,a332305,a332309,a332313,a332317,a332321,a332185,a332189,a332193,a332197,a332201,a332205,a332209,a332605,a332609,a332613,a332617,a332625,a332629,a332493,a332497,a332501,a332505,a332509,a332513,a332381,a332385,a332389,a332393,a332397,a332401,a332405,a332269,a332273,a332277,a332281,a332285,a332289,a332293,a332157,a332161,a332165,a332169,a332173,a332181,a332661,a332665,a332669,a332673,a332677,a332685,a332549,a332553,a332557,a332561,a332565,a332569,a332437,a332445,a332449,a332457,a332461,a332325,a332329,a332333,a332337,a332341,a332345,a332349,a332217,a332221,a332225,a332229,a332233,a332237
211382,9.4959,11.3465,9.6987,10.4666,10.0661,9.7228,9.137,11.792,9.3443,9.7748,10.1189,11.4351,15.6168,10.1548,11.944,12.3029,11.0881,11.8868,9.7022,7.8642,9.2288,10.2058,11.3168,10.4737,9.9643,9.9986,11.3826,11.1997,8.7313,9.9586,10.5943,12.6872,9.8688,8.5736,8.3038,10.7846,11.3214,7.0444,11.764,8.5118,7.2854,9.4594,12.5379,12.9344,11.4615,10.2958,11.1098,10.8463,13.8917,6.4757,9.375,11.611,11.7099,10.4757,10.2691,9.8533,9.1749,9.4778,9.9099,9.1749,10.2796,7.3309,9.6402,10.0954,11.2288,9.5962,9.5906,10.6439,10.4315,10.0238,10.8727,10.363,10.7814,10.8478,10.6715,10.2396,10.9556,10.4305,10.3487,9.7091,11.6569,8.8074,9.676,10.1624,10.3476,10.4409,10.0888,9.7432,10.3761,10.568,12.1988,10.388,10.3432,9.3641,10.1662,9.9263,8.7004,9.941,10.9944,8.8948,10.6284,10.2456,11.1793,10.4136,10.0553,10.9263,8.9773,10.1485,10.9432,10.5718,11.1072,11.0154,9.4878,11.4538,9.783,10.6055,11.1718,11.7334,10.5265,11.2562,10.7372,11.6555,10.3454,10.5981,11.3592
210904,15.2211,15.2357,14.6011,15.5292,14.378,15.2635,15.3803,15.3258,14.4965,14.5655,14.994,14.9872,13.9789,15.5343,15.256,15.9608,15.0241,14.0023,14.1122,13.9887,14.3149,15.3185,15.2397,14.2444,14.5901,13.9521,14.1844,14.7996,14.6766,15.3681,14.8483,15.3989,15.7804,15.1609,14.978,15.5761,15.2686,14.9749,15.231,14.6597,14.9422,15.0829,15.2329,15.6383,14.3617,13.5557,14.7295,13.64,15.4572,14.4227,14.984,15.3779,15.2283,14.5383,14.6476,14.5345,13.9419,13.4297,16.1596,15.6385,15.5196,15.9418,15.3877,14.2394,14.0244,12.8425,13.0175,13.221,14.2502,13.5748,14.0933,13.5366,13.939,13.6695,13.9547,14.1443,13.2594,13.6835,13.9905,13.2421,13.9299,13.5103,13.6722,13.0177,12.971,14.2065,13.0067,14.0666,13.4481,14.25,13.703,14.2581,13.7756,13.8008,13.7834,13.5774,14.3223,13.2932,13.2085,13.7002,13.3059,14.0053,14.587,15.0761,13.4342,14.4894,14.0659,14.056,14.4459,13.2981,14.1733,14.1263,14.6392,14.5744,13.4723,13.9855,14.6988,14.0074,14.9429,13.6495,13.8692,15.8298,13.9805,13.488,14.4531
210891,16.3892,17.2567,17.5854,17.752,17.1387,17.5183,17.6919,17.9559,16.8561,17.8804,17.8018,18.1887,14.0859,17.5806,17.6272,17.8559,17.4299,16.8222,16.5463,16.2706,16.3487,16.3302,17.8661,15.8748,18.234,17.1805,15.7942,17.1888,17.2767,18.349,15.4995,17.675,17.4311,15.1357,17.3234,15.9359,15.3778,17.4307,17.1558,16.5756,17.234,17.0768,17.6391,18.3299,15.6627,17.1852,16.9022,14.7189,18.8293,16.2082,17.2021,17.7413,17.4118,17.5438,16.7413,16.6799,13.7749,17.1271,18.0337,17.726,17.3899,17.9606,17.0516,14.9485,15.8829,16.6288,14.2437,11.7686,17.0694,16.1496,16.0484,15.8682,16.3879,14.563,15.9111,16.6908,14.3024,16.8133,16.7173,13.6336,13.8281,14.5401,16.6781,16.1675,12.3834,15.8272,14.6125,16.7437,16.2851,13.8001,17.3562,16.8456,16.6276,16.833,16.1071,16.1147,16.8723,10.2703,16.0673,16.7218,15.5997,16.042,15.7348,17.1722,11.5118,17.2406,15.229,16.2002,13.8662,16.0685,14.7805,16.4908,17.2002,16.2513,16.2388,15.9358,15.9373,13.6123,16.2888,12.7039,15.9941,17.1139,13.6387,12.9458,15.7815
206919,10.6046,10.6156,11.5078,10.5459,11.4351,10.6147,11.7653,11.3548,10.568,10.5755,10.6466,10.4998,12.3143,10.8819,12.3086,10.9965,9.9039,8.6582,8.5774,8.697,9.1007,10.1573,9.4533,9.5333,12.2718,11.4737,11.2312,10.6248,11.4676,12.5177,10.9024,12.0272,10.6537,11.9418,10.4798,10.1948,12.0654,9.5831,11.6587,10.6384,11.6064,11.7809,11.1459,10.983,12.3567,9.568,10.1007,10.3038,10.7211,11.0928,10.0485,10.3707,10.4179,9.3923,9.8688,9.6742,11.4367,10.3387,11.3117,10.4126,9.9915,10.3652,9.3641,10.6662,11.556,10.8781,10.8447,10.014,11.2986,9.1799,11.0007,9.8903,9.3083,9.7279,9.7599,10.4808,10.9643,10.1007,10.5774,10.4357,10.1824,10.544,10.3061,10.825,11.1824,11.098,10.3565,10.4041,10.4808,11.3685,10.5774,10.9174,10.7715,10.825,10.9099,10.5411,10.2444,9.941,10.128,9.9873,10.4858,9.6018,11.7254,10.584,10.4491,10.6733,10.1774,9.7482,9.9189,9.5196,9.9571,10.5157,10.0553,9.8857,9.8361,9.7698,10.2538,9.9901,9.7482,8.8826,10.1972,10.1712,9.4615,9.7228,10.3912
206210,8.4136,12.1144,13.1046,13.1644,13.4785,14.0184,13.7879,9.1824,11.5708,9.445,9.6795,7.7482,15.0845,12.2161,11.4757,13.1483,6.7944,13.8255,11.703,11.6046,7.3837,12.6303,13.3024,11.1978,14.1855,12.1548,13.8243,8.3354,9.7566,13.812,12.568,13.7106,11.3134,11.2264,13.5066,11.8622,10.9929,12.9696,13.3904,8.4094,14.0304,10.9196,13.3348,10.6202,11.1079,12.5145,14.2969,10.9381,13.3693,9.9278,8.4959,12.0641,10.9622,12.062,8.8918,7.6221,10.1137,13.8666,12.5517,8.9542,12.4735,12.9244,11.544,11.697,13.7979,10.6055,11.5401,12.1167,11.8853,11.0105,7.5392,4,10.6812,12.8422,11.1215,3.1699,13.8034,10.4136,5.2095,9.2854,11.5803,11.4003,11.2975,11.7545,12.3995,11.2986,11.6519,12.5411,12.9945,10.8486,5.585,10.5048,12.1447,12.1577,8.585,5.9069,12.0303,11.6357,5.2479,9.8842,11.0868,9.0795,6.9773,9.7582,5.2095,4.3923,9.8329,11.856,6.6724,11.7215,4,12.6159,11.6161,9.8657,4.5236,8.3619,14.8669,12.3306,9.8265,13.1232,5.0875,9.6312,5.2479,13.3562,10.8305
206022,14.0639,14.1434,13.8594,13.3837,13.737,13.8925,14.1261,14.1547,13.5962,14.1302,14.2043,14.2641,14.477,14.6202,14.4315,14.176,13.7484,11.5392,11.2574,10.9506,11.664,12.375,12.4808,11.7087,13.4491,13.6937,13.2816,13.865,13.8541,14.4388,13.7822,13.9284,14.3822,13.9457,13.2478,13.508,14.1825,13.4346,14.4102,14.0032,14.1534,14.5453,14.748,14.0152,14.2359,13.2592,13.625,13.5468,14.589,11.8823,12.4893,12.6513,12.6454,12.2851,12.5656,12.2726,13.8318,13.1396,13.0937,12.9037,12.4752,12.9176,12.2592,13.4685,13.9641,12.8136,12.9665,12.5469,13.6124,11.668,12.5093,12.3143,12.6452,12.1589,12.2297,13.4135,13.0212,12.8731,13.3301,12.5736,13.7658,13.2802,12.8866,12.783,13.3222,13.2892,12.713,13.0891,12.8811,13.6259,13.2979,13.1835,13.5633,13.0243,13.9031,12.985,12.9719,12.2473,12.9899,12.9938,12.911,12.1646,14.0507,13.3341,12.3222,12.9241,12.5796,12.1183,11.9293,11.7275,12.378,12.2744,12.7035,12.4011,11.7997,12.137,13.6849,11.7665,12.7879,11.7069,12.3318,12.5739,12.0758,12.0751,13.0558
204522,11.188,11.908,14.3577,11.2046,11.1504,11.4828,11.9192,12.5142,11.5675,12.214,12.2981,11.3487,12.0265,11.7296,11.1935,11.4099,11.2228,9.8719,9.6439,9.2715,9.817,10.703,10.3859,9.8673,11.9012,10.4798,11.2644,10.8696,12.4582,12.1548,11.5661,11.5338,11.8025,11.3055,11.5289,11.3848,12.0851,11.5211,11.8982,11.2562,12.0515,12.1286,12.919,11.9661,12.4651,10.8887,11.8313,10.7591,12.1376,10.2119,10.043,10.7313,10.0498,9.9744,10.4969,9.8408,11.4579,9.8826,11.1376,11.374,10.2095,10.5343,12.1325,10.8424,11.1674,10.2058,10.2703,10.0485,11.6138,12.1222,13.0121,9.7632,9.9425,9.4242,9.5546,10.5774,10.6402,10.5765,10.5108,9.9844,11.2324,9.9218,10.3498,10.421,10.6724,11.1997,10.3095,9.3015,10.6202,10.8681,10.4409,10.4686,11.1861,9.8106,11.5751,10.2033,10.3794,9.6777,10.6312,10.7855,10.1787,9.8688,11.1124,11.0056,9.2336,10.1421,10.1636,9.5275,9.4179,9.5546,10.0728,12.7353,10.3554,9.8041,9.3729,9.6457,10.5821,9.8009,10.0755,9.1649,10.0389,10.5603,9.3859,9.5962,10.7356
204448,11.9553,11.5807,12.1867,11.3174,11.6834,11.5722,12.5715,11.8723,11.0133,11.5299,12.174,11.8098,13.2026,12.0573,12.4075,12.0386,11.3348,9.9513,9.3859,9.8673,9.8297,10.8933,10.8337,10.332,12.8144,12.352,11.4878,11.9647,12.2336,12.9732,12.4406,12.5223,11.7448,12.8665,10.9651,11.5103,12.4525,11.1124,12.0444,11.3365,12.0941,12.7538,12.1944,12.3595,13.1265,10.7389,11.2137,11.7228,12.4102,10.8463,10.5868,11.1325,10.9614,10.5167,10.9972,10.5622,12.3507,10.9993,11.4873,11.0735,10.9344,11.2282,10.4284,11.3982,12.0434,11.1222,11.1248,11.1972,11.6393,9.9844,11.1861,10.3783,10.341,10.2562,10.2726,11.0881,11.5396,10.7432,11.0828,11.0921,10.9915,11.0728,10.7781,11.2137,11.4823,12.0721,10.8408,9.3106,11.1618,11.809,11.332,11.2113,11.314,11.1818,12.2064,10.8742,10.7985,10.7347,11.4163,10.5868,10.9359,10.3015,12.705,11.4605,11.168,10.9866,10.5265,10.4315,10.3718,10.2131,10.6742,10.983,10.5962,10.3859,10.3264,10.0967,11.6887,10.9432,10.545,9.944,10.5546,11.115,10.1421,10.3663,10.9388
204344,19.871,21.6449,21.5161,22.2878,21.8335,21.6799,21.8871,22.6654,20.8422,21.9527,22.7957,22.6278,21.7156,21.1804,21.8663,21.6557,21.8064,21.5138,20.9505,20.9673,21.4791,18.0337,22.4249,21.3098,19.5486,22.6075,22.6949,23.293,23.0458,23.1284,23.2825,21.5903,20.7251,23.4814,21.692,21.8016,22.3846,21.7439,21.6288,19.9765,21.0854,20.7904,20.4955,22.8098,23.1695,22.3841,22.1337,23.378,23.6505,20.6809,22.5816,23.2827,22.9931,22.6541,22.3534,22.3958,22.5536,21.6348,22.2354,22.1225,22.2941,22.9633,22.1518,20.2689,22.5658,21.8577,22.0551,21.808,18.9017,20.253,20.197,20.4564,20.4235,19.1716,20.7636,21.5486,22.0604,21.0903,21.6355,18.7643,16.5695,19.3813,18.6282,20.949,21.4572,17.0348,21.5652,21.4507,21.1695,21.2305,22.4021,21.6684,20.7405,21.3885,21.8301,21.4101,21.4895,15.7227,21.224,21.535,20.375,19.8278,22.9266,21.655,22.3858,22.1302,21.6085,21.159,21.7945,20.5333,20.8037,21.6603,21.7678,20.3724,20.8577,20.0769,18.9604,22.8338,20.6913,18.2955,20.8614,18.3167,20.9022,20.8897,18.6785
203325,11.2621,11.6707,11.5406,10.9469,9.8106,11.3767,11.151,11.8723,10.8619,11.9058,11.6298,11.5137,11.7254,12.7377,11.0553,10.7879,10.8001,10.6073,9.6439,9.7781,10.1098,11.2871,11.4491,10.4625,10.4656,11.445,10.9196,11.3026,11.395,11.9855,11.9833,9.8376,11.1144,12.1914,10.275,8.4179,11.7275,7.0553,10.9787,11.3542,11.6092,11.6073,12.2189,12.7362,12.0369,11.1209,11.2288,11.1755,11.8838,9.8642,11.163,11.5803,11.3382,10.7855,11.6411,10.5527,10.8626,11.7313,11.3376,11.1402,10.988,11.6991,11.5304,10.1306,11.1824,10.1447,10.8895,10.224,10.4491,9.5925,10.944,9.8887,10.0403,9.6257,9.4878,10.0768,11.3971,10.4136,10.567,10.0941,10.5953,10.3576,10.0126,9.3376,9.7879,10.3815,10.4553,9.8202,10.8541,10.703,10.5157,10.7381,9.7515,10.2009,10.1573,9.9009,10.5651,9.5275,9.5157,9.7977,10.0647,9.783,11.2592,11.2538,11.1567,10.5594,10.218,9.8918,10.4778,10.1861,10.3652,11.1972,10.2143,10.9425,10.9016,9.5216,11.2831,11.4393,10.3783,9.716,10.2609,11.5798,9.3945,9.9352,10.9751
203250,13.5671,13.7467,13.1684,13.5865,13.5641,13.4495,13.5656,13.7542,13.1411,13.6172,13.3836,13.6306,13.2719,14.1327,13.8601,14.3204,13.1955,12.4707,12.346,12.2067,12.4318,13.6828,13.4892,12.7879,13.3703,13.0137,12.8484,13.3879,13.3555,14.2603,13.7561,13.6653,14.0229,13.5495,12.9611,13.7611,13.8256,13.0056,13.8754,13.286,13.6186,13.7116,14.5488,13.9084,13.81,12.8116,13.5445,13.0871,13.9906,12.7538,13.2812,13.685,12.9035,12.849,13.1594,12.7607,13.2108,12.7642,13.7108,13.1887,13.198,13.6221,12.8786,12.5796,13.2196,11.9513,12.399,11.8611,12.9116,11.4742,11.8345,12.115,12.1325,11.8376,11.7372,12.0818,12.1043,12.1043,11.9862,11.4393,12.9556,12.2906,11.8906,11.5008,12.2966,13.0196,11.8013,12.2972,11.8895,12.6059,12.451,12.3937,12.0505,12.3078,12.4767,12.1089,12.357,11.7394,11.6693,11.9341,12.3834,12.0053,13.4181,12.6983,12.0691,12.3767,12.0898,12.1115,12.0515,12.2868,12.2417,12.1709,12.595,12.3069,11.9012,11.8525,13.2536,12.8622,12.6651,11.8198,11.3939,13.6484,11.7809,11.9355,12.745
201862,10.0901,9.6546,10.584,9.0526,11.6389,9.445,10.8273,11.3864,10.3049,10.4346,8.7211,9.6564,11.9407,10.2288,12.1539,11.1466,9.2456,6.1898,5.2479,6.6147,7.375,8.0112,7.0444,6.5699,12.7486,10.3966,9.6883,8.8202,11.2674,12.2252,9.1293,11.6479,10.8673,6.1898,10.0688,9.8978,10.9196,8.6073,12.0738,9.9039,11.8738,11.2796,11.239,9.7296,12.3407,8.0553,8.6184,9.5196,9.2784,10.444,8.2621,8.4757,7.8826,6.8948,8.1085,8.5736,10.5859,8.7616,11.5651,10.0238,8.9039,6.3219,7.7004,5.9307,8.1548,8.4094,7.6147,6.6582,8.2336,5.1293,7.2574,7.1497,5.5236,5.6724,7.7879,7.5622,6.8329,5.7004,8.1749,7.3309,7.7211,7.098,6.5999,6.1293,6.1699,7.4094,6.7814,6.1497,7.0334,7.6221,6.9425,7.5774,6.7415,7.7879,9.0553,7.6073,6.8074,5.7004,7.5622,7.5774,7.0553,5.6724,7.9009,6.7682,6.8704,6.6724,4.9069,6.1497,5.6724,6.4757,7.0875,7.4757,5.4594,5.9542,5.6724,7.0224,8.3399,7.3038,5.8074,4.2479,5.4919,7.5078,6.3038,5.5546,7.3923
200850,13.8501,13.5459,13.776,13.1696,13.1261,13.5373,14.1435,13.9726,13.5904,13.9666,14.1172,14.1739,14.5784,14.0469,14.381,13.4476,13.0914,11.0196,10.813,10.5689,11.2889,12.0937,12.1312,11.3049,13.3053,13.6294,13.1225,13.735,13.7123,14.3536,14.2205,13.7619,14.1146,13.9679,13.2064,13.4659,14.1324,13.1696,14.1759,13.9215,14.0498,13.9858,14.6573,13.8865,14.0212,13.1961,13.4846,13.537,14.4561,11.6729,11.8514,12.129,12.2297,12.3869,11.9676,11.7736,13.76,12.7738,12.5282,12.454,12.1072,12.5046,11.858,13.3933,13.6481,12.6689,12.6558,12.3437,13.5469,11.6284,12.5255,12.3504,12.0871,11.8134,11.7549,12.8339,12.9112,12.8704,12.8366,12.7247,13.0886,12.8525,12.5048,12.8617,13.0775,13.2432,12.3534,10.7091,12.8634,13.3848,13.3884,12.7793,13.0713,12.6015,13.8245,12.9685,12.9093,12.5779,12.9634,12.3518,12.8621,11.668,13.7449,12.7106,12.3449,12.6738,12.0126,11.6234,11.679,12.211,12.4213,12.2897,12.0974,12.0238,11.7035,12.1652,13.5344,11.8146,12.1392,11.5751,12.3284,12.2423,11.7372,11.7541,12.5233
200624,12.1734,10.7356,10.4502,11.9106,11.2497,13.5683,11.5093,13.553,10.9069,12.4033,11.3498,11.527,8.2336,10.8872,9.825,13.043,12.5331,11.1013,10.062,12.3867,11.8009,11.7503,10.7624,8.2288,12.3826,10.0168,10.6865,9.6707,11.1911,12.7983,8.3576,12.5812,11.7595,9.3038,12.7309,8.9099,11.1131,12.7368,12.4043,11.1118,12.737,12.5031,11.9697,12.2653,7.9542,11.8194,11.1183,11.5299,11.3652,10.6546,11.5641,8.543,7.6073,11.6448,9.6421,11.1555,9.137,11.1478,12.4437,12.1824,13.5793,11.5708,10.1485,12.462,11.7364,8.9189,9.1774,11.4696,11.9784,11.0084,11.3794,11.5108,11.6216,10.3641,11.896,12.7351,11.3783,11.6636,11.6649,9.3859,12.2969,9.9701,11.0049,11.168,9.7022,12.6854,9.8057,11.03,10.8517,9.7177,11.4163,13.0098,10.5108,11.1124,11.3404,11.7288,12.2694,8.4553,11.5387,9.9293,9.4778,12.1746,10.7313,12.8429,9.69,11.2246,14.0681,11.3912,9.5157,10.9381,9.7279,13.0979,12.6282,11.7142,11.5421,10.7288,9.6582,8.4635,12.3301,9.7993,12.8186,12.3072,11.2969,10.1662,13.7399
200429,13.0248,12.9482,13.6325,11.4661,12.3081,12.1818,12.2677,12.378,12.0358,11.9374,12.4582,12.638,11.9643,13.2222,12.6195,12.4773,10.4284,10.5803,10.2946,10.8895,11.2992,11.7177,11.8967,9.7004,11.2831,11.8669,10.062,12.2697,9.1674,12.2854,10.8541,12.346,12.7341,12.7553,10.9794,11.7288,12.5555,11.8553,12.8847,11.4625,12.0154,13.3304,12.9138,13.1644,10.941,11.7461,12.0841,11.6944,10.7465,10.6275,12.1241,12.8638,12.6305,11.9341,11.7056,10.6312,11.525,11.2354,12.3753,12.9733,10.1319,12.5164,8.9715,10.9794,11.1046,10.5906,10.4625,10.697,10.8353,9.1749,10.8345,10.2538,9.7814,10.0553,10.207,9.5372,10.2808,9.0715,10.3729,11.2958,10.151,9.1749,10.1306,10.8281,9.783,10.4242,9.9958,9.4073,11.4435,10.6768,11.0286,9.7912,8.683,10.128,11.4564,11.4424,10.6384,10.0389,10.2009,10.5068,9.7245,9.9787,10.8337,10.3848,10.7168,10.7168,10.6662,9.3641,11.1209,9.2691,10.6101,12.1561,10.1824,9.3151,9.2046,10.2609,12.4971,11.286,10.0715,10.2761,9.9614,8.8329,9.9858,9.8673,9.5236
200427,13.0203,12.7366,12.4257,11.4553,12.5348,12.1235,12.2961,12.2718,12.0351,12.3083,12.3644,12.5201,12.1536,13.278,12.5051,12.8632,11.5507,11.3805,11.0189,10.9535,11.2992,11.567,11.8471,11.7948,11.2544,12.0444,10.0417,12.2315,6.5546,12.1855,10.6046,12.4226,12.8445,12.9326,11.5911,12.2234,12.7353,11.8887,12.8398,11.2715,11.6869,13.3625,12.7028,13.1856,8.7313,11.8045,12.1633,11.9129,8.1898,11.9274,12.0168,12.8471,11.9611,11.8948,10.8781,10.8431,11.5699,11.1991,13.1706,13.1139,8.29,12.3109,8.7912,11.3977,11.3955,10.9556,10.4419,10.7895,10.6393,9.3038,10.8313,10.8106,10.268,10.5498,10.1215,10.1293,10.5708,8.9915,10.7928,10.2131,9.9701,9.1241,10.6101,9.7313,10.0607,10.851,10.445,9.207,10.1497,10.7855,11.1351,10.2252,8.6582,10.3015,11.403,11.3886,10.9106,10.4189,9.7649,10.2842,9.6018,10.6511,10.8114,10.9498,10.8564,11.0941,10.6804,9.5546,11.8611,10.29,11.1573,10.764,10.9462,6.7814,9.1137,11.1364,12.6055,11.2738,10.93,10.6073,10.1812,6.8948,10.375,10.388,9.9498
