rowID	N170f	B150f	G100m	I180f	N110m	E270f	blank4	neat_qc2	pooled_qc2	E280m	blank1	G150f	B190m	H150m	H140f	O120f	L100f	I190f	M270m	F110m	blank2	blank3	neat_qc1	pooled_qc1	O110m	F140f	L120m	M280f
met_5295	6290000	4830000	5350000	6350000	5030000	7880000	5310	4810	5220000	3670000	2450	4180000	8820000	4200000	5370000	4870000	6680000	4750000	5400000	3100000	0	3010	0	5790000	1880000	4750000	4810000	4610000
met_5296	4580000	2310000	5000000	6950000	4000000	2460000	0	0	4610000	1350000	0	3540000	8870000	3900000	5350000	4110000	2910000	3860000	4340000	536000	0	0	0	4760000	831000	4030000	2730000	5940000
met_5314	4010000	2840000	3120000	2360000	5350000	2090000	2680	1670	3810000	1810000	1690	3930000	4170000	2930000	4300000	3470000	2290000	1580000	3730000	3080000	1890	0	0	4940000	7070000	2230000	5690000	6180000
met_5316	0	15200000	0	14600000	7960000	56600	16700	36700	6720000	528000	2880	0	99600	0	4200000	19400000	4980000	6520000	20300000	2360000	3320	2280	5160	8200000	19000000	1480000	9970000	28900000
met_5328	2090000	1000000	212000	1180000	237000	10300000	6770	2810	2240000	10600000	3670	264000	563000	11200000	3870000	180000	833000	672000	229000	738000	2740	2580	2070	2860000	798000	3550000	160000	1720000
met_533	187000	169000	155000	183000	162000	154000	164000	179000	159000	151000	221000	160000	157000	153000	157000	145000	144000	134000	153000	166000	162000	182000	181000	197000	166000	164000	166000	184000
met_5349	4410000	3610000	3960000	4140000	4050000	3150000	0	1770	3870000	3100000	0	4110000	3880000	2970000	3170000	4300000	2850000	3270000	2930000	3010000	0	0	0	4660000	5130000	3630000	3980000	4520000
met_535	974000	1710000	646000	677000	575000	1210000	164000	172000	699000	933000	214000	1070000	1210000	692000	339000	923000	741000	428000	376000	795000	165000	170000	214000	951000	552000	654000	1070000	505000
met_5350	5230000	3110000	7590000	3370000	2990000	124000	2150	0	3200000	516000	0	7120000	3110000	2910000	3140000	4820000	4310000	2870000	2560000	238000	3330	0	0	3560000	1760000	81100	3700000	2690000
met_5355	6040000	4580000	7000000	3670000	2940000	6230000	0	0	4250000	3880000	0	4950000	5680000	2930000	3050000	4380000	4450000	2910000	2810000	5270000	0	0	0	4710000	3690000	4530000	4030000	2130000
met_5367	4740000	4670000	5890000	2180000	4920000	5280000	1790	1750	3630000	1410000	0	4410000	6860000	2550000	2800000	3390000	5190000	3970000	4210000	3300000	0	0	0	4190000	2550000	2950000	4390000	2660000
met_5368	2470000	4560000	3630000	2810000	2090000	2220000	0	0	3190000	1270000	0	5680000	3010000	2480000	2790000	2270000	4160000	3450000	2120000	893000	0	0	0	3640000	1480000	14900	3150000	2600000
met_5379	8560000	4580000	6600000	4400000	4590000	4000000	0	0	4710000	3050000	0	4860000	4300000	4770000	2680000	4870000	4820000	5140000	4540000	6780000	0	2340	0	4600000	4830000	3840000	4420000	3280000
met_5380	3400000	1550000	7210000	1680000	4850000	2440000	3600	9000	2630000	2550000	3900	3590000	3320000	2640000	2670000	2310000	2910000	1720000	1840000	2210000	8630	2530	7050	3050000	4340000	2170000	3420000	2230000
met_5381	4640000	2700000	2160000	2890000	9760000	3020000	0	0	3540000	1580000	0	2320000	2000000	6540000	2660000	3110000	2910000	1800000	2960000	4590000	0	0	0	3590000	4060000	2770000	2010000	1720000
met_5385	7010000	7530000	2480000	5070000	4130000	8680000	2470	1380	4150000	4080000	0	4260000	3750000	2840000	2590000	3270000	4000000	5080000	2790000	5420000	1610	0	0	5110000	3160000	3600000	2260000	3980000
met_5388	3530000	3310000	5140000	3920000	4230000	5560000	0	0	3630000	3460000	0	3780000	5370000	3240000	2550000	3210000	5230000	3020000	2530000	2500000	0	0	3420	3980000	2680000	3920000	3350000	2540000
met_5391	2670000	1890000	2420000	1490000	2550000	1690000	0	6430	1910000	1410000	0	1980000	2010000	1800000	2500000	1920000	1730000	1150000	2620000	1280000	0	0	2670	2540000	3130000	2150000	2520000	2710000
met_5399	3460000	4280000	4060000	4030000	2690000	6480000	2960	1850	3450000	4630000	0	4210000	3450000	3140000	2430000	3140000	4980000	3070000	2220000	3510000	2740	0	0	4000000	2590000	4850000	2860000	1670000
met_5400	146000	76600	773000	865000	221000	3990	0	0	546000	81700	0	170000	143000	106000	2430000	230000	749000	297000	43900	1660000	0	0	0	580000	1350000	2010000	210000	61000
met_5407	1860000	1950000	2370000	3290000	1850000	2080000	0	0	2440000	1050000	0	1590000	5800000	2100000	2350000	2050000	1940000	2610000	1980000	910000	0	0	0	2340000	1090000	3170000	1810000	3100000
met_5418	2920000	1950000	3600000	2810000	4480000	2010000	0	0	2510000	2070000	0	1980000	3700000	2340000	2220000	2160000	2630000	1850000	3730000	352000	0	0	0	2830000	382000	3340000	2790000	2680000
met_5423	2600000	2360000	3290000	3800000	2470000	2620000	0	0	2920000	3180000	0	2500000	3050000	3110000	2130000	3900000	3330000	3210000	3570000	3060000	0	0	0	3510000	2680000	3180000	3530000	759000
met_5427	1840000	3320000	2860000	2060000	1540000	1620000	0	0	2290000	1090000	0	3760000	2350000	1970000	2090000	1680000	2870000	2490000	1490000	687000	0	0	0	2700000	1190000	72800	2410000	2150000
met_5430	356000	288000	300000	4440000	2270000	501000	2330	0	1490000	2290000	0	418000	3840000	1370000	2060000	2180000	3430000	2480000	2880000	288000	0	0	0	1880000	194000	1830000	3970000	3350000
met_5436	2430000	4130000	2450000	3260000	1370000	3760000	0	0	2950000	2670000	0	2630000	2920000	2140000	2020000	2630000	3530000	3320000	2290000	2700000	0	0	0	3730000	1770000	3080000	2470000	2550000
met_5440	2130000	3240000	120000	298000	121000	990000	1940	3010	789000	1540000	2330	190000	974000	1050000	1970000	109000	502000	344000	102000	81700	3200	2090	3020	1020000	586000	397000	299000	4250000
met_5441	1770000	1060000	1240000	731000	2770000	822000	0	0	1670000	617000	0	1760000	2290000	455000	1960000	1330000	831000	505000	1600000	1310000	0	0	0	2220000	3270000	758000	2820000	3160000
met_5442	1770000	3250000	2390000	1870000	1430000	1520000	4300	13300	2120000	812000	6480	3730000	2080000	1720000	1960000	1630000	2690000	2370000	1570000	620000	4640	4430	4320	2350000	967000	22000	2010000	1730000
met_5445	1700000	932000	1340000	1980000	795000	735000	0	0	1470000	380000	0	952000	3880000	1670000	1920000	1530000	1120000	1190000	1370000	267000	0	0	0	1770000	567000	1160000	893000	2540000
met_5446	1660000	819000	1020000	658000	2610000	712000	0	0	1570000	516000	1740	1630000	2390000	1120000	1910000	1160000	766000	450000	1380000	1260000	1670	0	0	1830000	2990000	635000	2640000	2750000
met_5455	2890000	2840000	3680000	2950000	2870000	3050000	1700	0	2590000	1950000	0	2630000	4400000	2070000	1830000	2240000	3200000	2290000	2050000	2550000	0	0	0	3020000	2080000	2100000	2060000	2420000
met_5458	5900000	4600000	2790000	3780000	1120000	6270000	0	0	4390000	6960000	0	4290000	6060000	1310000	1830000	3020000	9990000	2120000	3070000	5580000	0	0	0	5060000	3060000	5720000	7550000	5930000
met_5461	3190000	3380000	4050000	1430000	3340000	3360000	1540	1750	2380000	896000	0	2950000	4390000	1560000	1810000	2320000	3350000	2660000	2570000	1840000	0	1790	0	2980000	1710000	2050000	2940000	1790000
met_5468	3910000	2600000	342000	826000	126000	127000	3570	5560	1190000	382000	5200	1040000	753000	1540000	1680000	237000	1190000	507000	130000	4780	5370	4600	8830	1160000	89500	72000	475000	3530000
met_5477	3000000	2300000	2290000	1550000	2220000	3260000	0	0	1860000	2100000	0	1830000	1550000	2290000	1620000	1860000	1930000	1830000	1610000	2220000	0	0	0	2250000	1370000	2600000	1680000	1920000
met_548	717000	1340000	567000	675000	649000	1350000	159000	152000	1010000	1390000	10200	1550000	1640000	1050000	515000	1130000	1120000	514000	553000	1170000	20500	35300	51900	411000	260000	343000	685000	398000
met_5495	1600000	2090000	1110000	917000	1070000	967000	0	0	1130000	547000	0	947000	1340000	1070000	1500000	1090000	1330000	854000	692000	495000	0	0	0	1460000	882000	1110000	1300000	1100000
met_5499	1390000	1730000	362000	2400000	446000	1360000	0	0	1870000	274000	0	1090000	5660000	1650000	1450000	828000	1470000	2770000	2040000	533000	0	0	0	2070000	432000	2490000	1070000	2530000
met_5501	378000	332000	353000	2370000	1560000	464000	0	0	1230000	1390000	0	457000	1980000	1220000	1420000	1590000	1980000	1570000	1760000	257000	0	0	0	1500000	176000	1320000	2150000	2110000
met_5506	601000	639000	456000	4450000	1050000	350000	0	0	1270000	2050000	0	874000	2350000	932000	1400000	1150000	2380000	1820000	1610000	1510000	0	0	0	1900000	1070000	1630000	3100000	2330000
met_5524	298000	345000	3020000	2840000	2540000	3280	2960	0	904000	305000	0	411000	1080000	1300000	1310000	432000	1280000	1300000	890000	1580000	0	0	3020	1220000	746000	3680000	754000	650000
met_5529	5170000	4480000	2130000	998000	1070000	3530000	0	0	1870000	2360000	0	3580000	1170000	2230000	1280000	1670000	2030000	1840000	927000	4670000	0	0	0	2640000	4310000	1100000	2170000	1240000
met_5530	2310000	560000	4290000	2860000	1660000	834000	0	4200	1550000	595000	10100	910000	2770000	1150000	1280000	2940000	711000	1020000	1250000	228000	9730	6060	4200	1710000	393000	1850000	1540000	1770000
met_554	209000	169000	160000	196000	168000	166000	157000	162000	166000	160000	207000	172000	181000	159000	179000	179000	166000	159000	159000	168000	179000	180000	202000	188000	199000	184000	179000	182000
met_5543	1240000	775000	873000	530000	1540000	581000	0	0	1020000	417000	0	1100000	1270000	748000	1210000	996000	599000	366000	1040000	768000	0	0	0	1250000	1780000	485000	1580000	1670000
met_5552	2980000	1360000	2790000	1820000	2180000	1130000	0	0	1830000	1060000	0	2000000	1950000	1150000	1190000	1990000	1110000	1410000	1160000	1420000	0	0	0	2240000	3100000	1390000	1710000	2120000
met_5554	1080000	979000	1750000	2210000	1230000	1070000	0	0	1490000	1520000	0	1200000	1540000	1680000	1180000	1750000	1800000	1960000	1980000	1690000	0	0	0	1750000	1320000	1700000	1660000	341000
met_556	153000	152000	161000	163000	156000	148000	157000	154000	146000	149000	196000	151000	135000	144000	140000	158000	165000	139000	134000	133000	177000	167000	189000	156000	181000	174000	150000	178000
met_5561	972000	675000	736000	588000	1410000	502000	0	0	937000	522000	0	1110000	1020000	807000	1160000	930000	598000	384000	916000	769000	0	0	0	1290000	1710000	589000	1470000	1550000
met_5563	1720000	1160000	1380000	1240000	1250000	119000	0	0	1180000	579000	0	1710000	646000	1570000	1150000	1770000	1150000	1510000	715000	346000	0	0	0	1360000	1180000	41200	1280000	1380000
met_5564	4180000	2750000	2770000	1820000	1630000	2160000	0	0	1880000	2100000	0	2970000	3220000	1760000	1150000	698000	2020000	1160000	278000	2840000	0	0	0	2780000	1640000	2740000	1650000	429000
met_5565	628000	508000	352000	604000	94600	306000	0	0	311000	152000	0	410000	245000	605000	1130000	279000	81600	165000	120000	240000	0	0	0	400000	289000	268000	45800	359000
met_5566	1230000	862000	1560000	2080000	1540000	1520000	0	0	1430000	1660000	0	915000	1130000	1720000	1120000	1390000	817000	1320000	966000	2590000	1730	0	0	1720000	1590000	1810000	778000	623000
met_5568	567000	264000	71500	307000	69000	3080000	2620	3510	650000	3240000	4830	78300	155000	3410000	1110000	60900	251000	33700	130000	97900	2920	3790	7950	755000	86600	965000	43900	469000
met_557	203000	191000	163000	207000	175000	176000	157000	145000	158000	166000	189000	150000	143000	161000	140000	173000	162000	183000	147000	161000	178000	149000	156000	170000	199000	168000	191000	183000
met_5573	2280000	2060000	2240000	1880000	1810000	1950000	1460	0	1630000	1300000	0	1850000	2770000	1640000	1090000	1610000	1560000	1600000	1280000	2050000	0	0	0	2220000	1590000	1640000	1770000	1570000
met_5578	3940000	2210000	2660000	1930000	1970000	1660000	0	0	1900000	1230000	0	2190000	1550000	1860000	1050000	2000000	1810000	1810000	1570000	3020000	0	0	0	2420000	2800000	1790000	2210000	1290000
met_5580	769000	1950000	2260000	2190000	1970000	1830000	13300	19300	1730000	1950000	3590	8760000	1870000	1330000	1050000	5630000	2620000	2320000	1320000	1830000	9800	6990	19600	2830000	2250000	2630000	1840000	2230000
met_5585	1900000	868000	1650000	996000	1430000	1130000	17300	299000	1220000	1260000	22100	1440000	1110000	998000	1040000	1210000	1180000	1160000	857000	1060000	36000	55100	363000	1120000	1400000	1010000	1340000	1180000
met_5587	1390000	1240000	1600000	1160000	1200000	1380000	0	0	1210000	1080000	0	1370000	1250000	947000	1030000	1400000	1150000	1000000	1110000	1120000	0	0	0	1580000	1410000	1260000	1380000	908000
met_5593	592000	863000	1410000	1010000	1190000	654000	0	0	1110000	548000	0	595000	1060000	868000	1010000	650000	1200000	1080000	979000	1290000	0	0	0	1040000	417000	1090000	1390000	1450000
met_5601	2210000	879000	2580000	1210000	1530000	961000	0	0	1050000	667000	0	1430000	1010000	1110000	996000	1010000	1290000	1540000	1370000	1130000	0	0	0	1430000	1450000	1360000	1350000	1810000
met_5605	446000	524000	528000	645000	541000	516000	0	0	1170000	171000	0	487000	3860000	2530000	990000	1240000	979000	296000	479000	110000	0	0	0	1360000	527000	895000	2210000	1310000
met_5606	2090000	1200000	3130000	1190000	1530000	980000	0	0	1300000	543000	0	1470000	2070000	1090000	987000	1410000	1170000	1230000	1130000	1020000	0	0	0	1680000	1050000	935000	1360000	1610000
met_5622	426000	1650000	169000	1310000	212000	881000	0	0	787000	160000	0	918000	1520000	887000	952000	273000	513000	835000	686000	132000	0	0	0	904000	111000	1200000	409000	695000
met_5627	1840000	1580000	1600000	1230000	996000	1530000	0	0	1220000	695000	0	1260000	1770000	1130000	943000	1530000	857000	1130000	775000	1100000	0	0	0	1360000	1230000	1020000	1210000	1230000
met_5649	1170000	959000	1140000	1020000	1130000	828000	0	0	1040000	866000	0	1170000	1040000	815000	879000	1140000	832000	876000	779000	796000	0	0	0	1290000	1410000	978000	1060000	1200000
met_5651	0	495000	3620000	455000	530000	969000	0	0	856000	395000	0	936000	792000	522000	877000	394000	1280000	477000	308000	1370000	0	0	0	959000	1950000	1050000	962000	181000
met_5654	1270000	1070000	890000	1260000	751000	1230000	0	0	938000	750000	0	897000	1970000	675000	871000	903000	791000	843000	603000	495000	0	0	0	1050000	480000	1500000	683000	1060000
met_5660	1080000	1010000	1000000	995000	1130000	928000	0	0	987000	948000	3420	736000	831000	1060000	863000	1050000	972000	1230000	916000	1320000	0	0	2950	1300000	1920000	1150000	1040000	1080000
met_5674	1210000	1650000	1350000	989000	966000	1440000	0	0	1190000	1010000	0	1210000	1350000	1050000	829000	1020000	1110000	1030000	846000	1510000	0	0	0	1100000	980000	1040000	907000	1200000
met_5675	3110000	1890000	11500000	6670000	3340000	3590000	0	0	4100000	5200000	0	4800000	4720000	6040000	828000	3720000	5630000	6300000	5100000	4010000	0	0	0	5080000	2450000	2440000	4600000	105000
met_5683	1730000	1870000	1970000	2080000	1420000	1850000	0	0	1570000	1130000	0	1510000	2630000	1170000	801000	844000	1490000	1500000	1310000	724000	0	0	0	1600000	473000	961000	1090000	1490000
met_5684	845000	513000	657000	395000	1100000	419000	0	0	753000	366000	0	796000	809000	626000	800000	676000	455000	279000	727000	549000	0	0	0	958000	1240000	404000	1150000	997000
met_5685	889000	807000	729000	460000	588000	872000	0	0	736000	457000	0	740000	635000	937000	797000	788000	629000	530000	396000	689000	0	0	0	770000	899000	579000	497000	530000
met_5687	2930000	2560000	2770000	1240000	1540000	2040000	0	0	1700000	1510000	0	2340000	2210000	1690000	796000	1610000	2180000	853000	1290000	1420000	0	0	0	2300000	1430000	1500000	1920000	1150000
met_5691	540000	1380000	449000	596000	479000	513000	0	0	572000	287000	0	931000	526000	654000	788000	577000	541000	748000	376000	344000	0	0	0	677000	518000	259000	818000	563000
met_5697	1220000	407000	1680000	401000	1470000	844000	3620	2580	949000	947000	2340	1180000	965000	600000	778000	796000	1070000	358000	563000	1050000	7050	2410	0	1100000	1710000	696000	1370000	1070000
met_5702	1010000	648000	826000	1290000	672000	717000	0	0	726000	302000	3710	630000	1850000	655000	775000	753000	525000	733000	503000	158000	0	0	0	830000	129000	920000	422000	947000
met_5704	1100000	477000	1500000	605000	1080000	711000	7700	5570	890000	664000	2910	1040000	839000	707000	768000	846000	710000	617000	593000	558000	6610	2660	2520	905000	1090000	728000	904000	706000
met_5707	1090000	924000	990000	1510000	368000	350000	0	0	824000	1170000	0	598000	591000	826000	765000	961000	605000	1240000	1140000	590000	0	0	0	939000	689000	692000	979000	2050000
met_5709	635000	445000	1500000	1120000	923000	542000	0	0	857000	334000	0	576000	1800000	671000	762000	779000	984000	1130000	839000	424000	0	0	0	978000	372000	1020000	930000	1160000
met_571	152000	172000	149000	137000	136000	128000	153000	142000	158000	151000	201000	149000	151000	144000	137000	147000	131000	132000	126000	138000	159000	156000	170000	149000	177000	161000	166000	164000
met_5711	705000	107000	954000	1100000	844000	673000	0	0	676000	646000	0	879000	273000	1150000	761000	399000	248000	846000	72600	755000	0	0	0	629000	698000	793000	153000	283000
met_5713	4710000	2040000	4180000	4500000	1770000	1440000	2930	2570	2300000	1000000	4440	2990000	3920000	1040000	758000	2430000	4230000	1830000	2850000	92000	3450	2940	3050	2360000	102000	1240000	3160000	2630000
met_5717	1010000	779000	1260000	1230000	1160000	653000	0	0	995000	626000	0	779000	2090000	744000	748000	858000	928000	886000	682000	336000	0	0	0	1260000	335000	1320000	1100000	1120000
met_5718	161000	189000	1560000	1460000	1410000	2790	2420	0	512000	168000	0	210000	612000	713000	747000	247000	706000	702000	468000	820000	0	0	0	648000	412000	1930000	429000	349000
met_5719	2270000	1130000	648000	1190000	713000	872000	0	0	1130000	2490000	0	497000	1450000	644000	745000	790000	992000	611000	1070000	2210000	0	0	0	1320000	1200000	1500000	612000	1430000
met_5729	1070000	740000	3490000	1990000	2500000	848000	0	0	1310000	392000	0	858000	3120000	631000	728000	1110000	1840000	2730000	1660000	306000	0	0	0	1860000	634000	970000	1200000	2190000
met_573	317000	84500	294000	254000	77000	398000	151000	125000	30000	34100	378000	152000	193000	224000	142000	224000	232000	321000	290000	182000	214000	111000	18200	19600	15500	174000	231000	246000
met_5732	3100000	3600000	1110000	885000	714000	1940000	0	0	1610000	1010000	0	911000	2090000	956000	719000	2190000	4630000	803000	740000	276000	0	0	0	2120000	3880000	563000	3440000	2000000
